19 practice 1 - 0 ќто - 1343
19 practice 1 - 1 предложение - 657
19 practice 1 - 2 служит - 515
19 practice 1 - 3 длЯ - 469
19 practice 1 - 4 практики - 500
19 practice 1 - 5 и - 625
19 practice 1 - 6 позволит - 500
19 practice 1 - 7 ‚ам - 469
19 practice 1 - 8 ознакомитьсЯ - 625
19 practice 1 - 9 с - 532
19 practice 1 - 10 экспериментом. - 812
19 practice 2 - 0 ќто - 500
19 practice 2 - 1 предложение - 391
19 practice 2 - 2 тоже - 406
19 practice 2 - 3 ЯвлЯетсЯ - 469
19 practice 2 - 4 частью - 516
19 practice 2 - 5 практики - 468
19 practice 2 - 6 и - 391
19 practice 2 - 7 после - 328
19 practice 2 - 8 него - 266
19 practice 2 - 9 ‚ы - 250
19 practice 2 - 10 увидите - 235
19 practice 2 - 11 предложение-вопрос. - 625
19 practice 2 - ? Y 1 3125
19 practice 3 - 0 ‘ейчас - 3468
19 practice 3 - 1 ‚ы - 391
19 practice 3 - 2 увидите - 578
19 practice 3 - 3 что - 422
19 practice 3 - 4 произойдет, - 656
19 practice 3 - 5 если - 500
19 practice 3 - 6 ‚ы - 437
19 practice 3 - 7 неправильно - 782
19 practice 3 - 8 ответите - 468
19 practice 3 - 9 на - 797
19 practice 3 - 10 вопрос. - 1188
19 practice 3 - ? N 0 3312
19 practice 4 - 0 Њолодой - 1328
19 practice 4 - 1 человек - 516
19 practice 4 - 2 провел - 468
19 practice 4 - 3 весь - 454
19 practice 4 - 4 вечер - 562
19 practice 4 - 5 в - 453
19 practice 4 - 6 баре - 406
19 practice 4 - 7 со - 375
19 practice 4 - 8 своим - 375
19 practice 4 - 9 старым - 610
19 practice 4 - 10 другом - 469
19 practice 4 - 11 из - 531
19 practice 4 - 12 Ђнглии. - 859
19 practice 4 - ? N 1 2891
19 practice 5 - 0 Њестный - 625
19 practice 5 - 1 хулиган - 703
19 practice 5 - 2 разбил - 672
19 practice 5 - 3 вчера - 516
19 practice 5 - 4 витрину - 531
19 practice 5 - 5 магазина - 515
19 practice 5 - 6 и - 532
19 practice 5 - 7 пару - 672
19 practice 5 - 8 фонарей - 796
19 practice 5 - 9 на - 563
19 practice 5 - 10 улице. - 1547
19 practice 5 - ? Y 1 2187
19 filler 38 - 0 Ѓабушка - 500
19 filler 38 - 1 весь - 453
19 filler 38 - 2 день - 406
19 filler 38 - 3 варила - 406
19 filler 38 - 4 грибной - 422
19 filler 38 - 5 суп - 484
19 filler 38 - 6 и - 407
19 filler 38 - 7 жарила - 328
19 filler 38 - 8 рыбу - 453
19 filler 38 - 9 и - 406
19 filler 38 - 10 очень - 406
19 filler 38 - 11 устала - 500
19 filler 38 - 12 к - 500
19 filler 38 - 13 вечеру. - 579
19 filler 38 - ? Y 1 3703
19 ExtrapRus 13 NP_nonloc 0 Џациент - 625
19 ExtrapRus 13 NP_nonloc 1 расспрашивал - 875
19 ExtrapRus 13 NP_nonloc 2 медсестру - 516
19 ExtrapRus 13 NP_nonloc 3 госпиталЯ, - 531
19 ExtrapRus 13 NP_nonloc 4 котораЯ - 407
19 ExtrapRus 13 NP_nonloc 5 работала - 875
19 ExtrapRus 13 NP_nonloc 6 с - 546
19 ExtrapRus 13 NP_nonloc 7 известным - 594
19 ExtrapRus 13 NP_nonloc 8 хирургом. - 1047
19 ExtrapRus 13 NP_nonloc ? N 0 3438
19 filler 52 - 0 Ћсенью - 532
19 filler 52 - 1 старшеклассники - 718
19 filler 52 - 2 поехали - 532
19 filler 52 - 3 на - 531
19 filler 52 - 4 природу - 500
19 filler 52 - 5 и - 375
19 filler 52 - 6 устроили - 266
19 filler 52 - 7 пикник, - 328
19 filler 52 - 8 а - 453
19 filler 52 - 9 их - 484
19 filler 52 - 10 класснаЯ - 391
19 filler 52 - 11 руководительница - 562
19 filler 52 - 12 играла - 578
19 filler 52 - 13 им - 547
19 filler 52 - 14 на - 485
19 filler 52 - 15 гитаре. - 578
19 filler 52 - ? Y 1 1984
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 0 Ќотариус, - 625
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 1 которого - 500
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 2 адвокат - 484
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 3 рекомендовал - 578
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 4 до - 547
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 5 судебного - 609
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 6 заседаниЯ, - 1735
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 7 назначил - 562
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 8 встречу - 469
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 9 на - 406
19 OldRC_Rerun 22 Ord2_Obj_Nonloc 10 вторник. - 625
19 OldRC_Rerun 22 Ord2_Obj_Nonloc ? Y 0 2860
19 filler 14 - 0 ‘найпер, - 625
19 filler 14 - 1 сжавшийсЯ - 640
19 filler 14 - 2 у - 625
19 filler 14 - 3 окна - 454
19 filler 14 - 4 на - 375
19 filler 14 - 5 последнем - 312
19 filler 14 - 6 этаже - 531
19 filler 14 - 7 заброшенного - 657
19 filler 14 - 8 зданиЯ, - 484
19 filler 14 - 9 наблюдал - 500
19 filler 14 - 10 за - 500
19 filler 14 - 11 проходЯщим - 1156
19 filler 14 - 12 бизнесменом. - 1625
19 filler 14 - ? N 1 3594
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 0 Џловец, - 578
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 1 который - 516
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 2 нырЯльщика - 1625
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 3 испугал - 703
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 4 в - 500
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 5 большом - 437
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 6 бассейне, - 547
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 7 сделал - 594
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 8 движение - 922
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 9 в - 656
19 OldRC_Rerun 28 Ord2_Subj_Nonloc 10 сторону. - 1141
19 OldRC_Rerun 28 Ord2_Subj_Nonloc ? N 1 2796
19 filler 17 - 0 ‚о_времЯ - 546
19 filler 17 - 1 свадьбы - 516
19 filler 17 - 2 жених - 531
19 filler 17 - 3 удивил - 844
19 filler 17 - 4 невесту, - 563
19 filler 17 - 5 пригласив - 531
19 filler 17 - 6 ее - 531
19 filler 17 - 7 провести - 781
19 filler 17 - 8 медовый - 594
19 filler 17 - 9 месЯц - 578
19 filler 17 - 10 в - 485
19 filler 17 - 11 Ђргентине. - 1531
19 filler 17 - ? N 1 3797
19 OldRC_Rerun 27 Ord2_Subj_Loc 0 “дарник, - 562
19 OldRC_Rerun 27 Ord2_Subj_Loc 1 который - 578
19 OldRC_Rerun 27 Ord2_Subj_Loc 2 любил - 516
19 OldRC_Rerun 27 Ord2_Subj_Loc 3 соло-гитариста - 765
19 OldRC_Rerun 27 Ord2_Subj_Loc 4 с - 547
19 OldRC_Rerun 27 Ord2_Subj_Loc 5 ранней - 578
19 OldRC_Rerun 27 Ord2_Subj_Loc 6 юности, - 532
19 OldRC_Rerun 27 Ord2_Subj_Loc 7 основал - 547
19 OldRC_Rerun 27 Ord2_Subj_Loc 8 группу - 546
19 OldRC_Rerun 27 Ord2_Subj_Loc 9 в - 516
19 OldRC_Rerun 27 Ord2_Subj_Loc 10 1988_году. - 2922
19 OldRC_Rerun 27 Ord2_Subj_Loc ? Y 1 3391
19 filler 22 - 0 Џока - 468
19 filler 22 - 1 лаборант - 625
19 filler 22 - 2 готовил - 516
19 filler 22 - 3 все - 484
19 filler 22 - 4 необходимое - 532
19 filler 22 - 5 длЯ - 484
19 filler 22 - 6 эксперимента, - 531
19 filler 22 - 7 биолог - 485
19 filler 22 - 8 вышел - 656
19 filler 22 - 9 покурить - 531
19 filler 22 - 10 на_улицу. - 531
19 filler 22 - ? Y 1 1719
19 OldRC_Rerun 7 Ord1_Subj_Loc 0 •удожник, - 531
19 OldRC_Rerun 7 Ord1_Subj_Loc 1 который - 516
19 OldRC_Rerun 7 Ord1_Subj_Loc 2 утомил - 672
19 OldRC_Rerun 7 Ord1_Subj_Loc 3 коллекционера - 875
19 OldRC_Rerun 7 Ord1_Subj_Loc 4 во - 453
19 OldRC_Rerun 7 Ord1_Subj_Loc 5 времЯ - 312
19 OldRC_Rerun 7 Ord1_Subj_Loc 6 беседы, - 563
19 OldRC_Rerun 7 Ord1_Subj_Loc 7 свернул - 531
19 OldRC_Rerun 7 Ord1_Subj_Loc 8 холст - 1031
19 OldRC_Rerun 7 Ord1_Subj_Loc 9 с - 735
19 OldRC_Rerun 7 Ord1_Subj_Loc 10 портретом. - 734
19 OldRC_Rerun 7 Ord1_Subj_Loc ? Y 1 1328
19 filler 43 - 0 “ченик - 516
19 filler 43 - 1 пыталсЯ - 609
19 filler 43 - 2 объЯснить - 500
19 filler 43 - 3 учительнице, - 453
19 filler 43 - 4 что - 359
19 filler 43 - 5 опоздал - 297
19 filler 43 - 6 на - 500
19 filler 43 - 7 урок, - 359
19 filler 43 - 8 потому - 547
19 filler 43 - 9 что - 453
19 filler 43 - 10 сломалсЯ - 1625
19 filler 43 - 11 трамвай. - 1891
19 filler 43 - ? N 1 2312
19 ExtrapRus 11 VP_nonloc 0 Џассажир - 594
19 ExtrapRus 11 VP_nonloc 1 спросил - 453
19 ExtrapRus 11 VP_nonloc 2 стюардессу - 484
19 ExtrapRus 11 VP_nonloc 3 о_самолете, - 500
19 ExtrapRus 11 VP_nonloc 4 котораЯ - 469
19 ExtrapRus 11 VP_nonloc 5 разносила - 656
19 ExtrapRus 11 VP_nonloc 6 напитки - 547
19 ExtrapRus 11 VP_nonloc 7 и - 547
19 ExtrapRus 11 VP_nonloc 8 закуски. - 938
19 ExtrapRus 11 VP_nonloc ? N 1 1672
19 filler 35 - 0 Њеханик - 469
19 filler 35 - 1 долго - 516
19 filler 35 - 2 возилсЯ - 609
19 filler 35 - 3 с - 531
19 filler 35 - 4 машиной, - 500
19 filler 35 - 5 но - 500
19 filler 35 - 6 так - 500
19 filler 35 - 7 и - 391
19 filler 35 - 8 не_смог - 641
19 filler 35 - 9 разобратьсЯ, - 796
19 filler 35 - 10 в - 391
19 filler 35 - 11 чем - 344
19 filler 35 - 12 проблема. - 578
19 filler 35 - ? N 1 3750
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 0 Џреступник, - 484
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 1 которого - 406
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 2 полицейский - 500
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 3 ранил - 454
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 4 во - 453
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 5 времЯ - 359
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 6 перестрелки, - 250
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 7 обронил - 516
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 8 револьвер - 609
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 9 во_времЯ - 531
19 OldRC_Rerun 30 Ord2_Obj_Nonloc 10 погони. - 672
19 OldRC_Rerun 30 Ord2_Obj_Nonloc ? N 1 3360
19 filler 2 - 0 ‘ценарист - 454
19 filler 2 - 1 доверЯл - 406
19 filler 2 - 2 машинистке, - 625
19 filler 2 - 3 которую - 500
19 filler 2 - 4 рекомендовали - 515
19 filler 2 - 5 несколько - 407
19 filler 2 - 6 коллег, - 422
19 filler 2 - 7 и - 453
19 filler 2 - 8 был - 328
19 filler 2 - 9 очень - 266
19 filler 2 - 10 доволен - 344
19 filler 2 - 11 ее - 500
19 filler 2 - 12 работой. - 640
19 filler 2 - ? Y 1 1688
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 0 Њедик, - 500
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 1 который - 438
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 2 пожарника - 937
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 3 заметил - 500
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 4 в - 578
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 5 горЯщем - 1407
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 6 доме, - 484
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 7 вызвал - 562
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 8 помощь - 500
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 9 по - 735
19 OldRC_Rerun 20 Ord2_Subj_Nonloc 10 рации. - 453
19 OldRC_Rerun 20 Ord2_Subj_Nonloc ? N 1 1859
19 filler 6 - 0 Џока - 547
19 filler 6 - 1 археолог - 453
19 filler 6 - 2 находилсЯ - 437
19 filler 6 - 3 на - 453
19 filler 6 - 4 раскопках - 454
19 filler 6 - 5 в - 562
19 filler 6 - 6 Ђфрике, - 500
19 filler 6 - 7 антрополог - 438
19 filler 6 - 8 работал - 469
19 filler 6 - 9 над - 531
19 filler 6 - 10 теорией. - 594
19 filler 6 - ? N 1 3187
19 OldRC_Rerun 5 Ord2_Obj_Loc 0 „иссидент, - 547
19 OldRC_Rerun 5 Ord2_Obj_Loc 1 которого - 422
19 OldRC_Rerun 5 Ord2_Obj_Loc 2 возненавидел - 968
19 OldRC_Rerun 5 Ord2_Obj_Loc 3 диктатор - 563
19 OldRC_Rerun 5 Ord2_Obj_Loc 4 после - 484
19 OldRC_Rerun 5 Ord2_Obj_Loc 5 недавних - 453
19 OldRC_Rerun 5 Ord2_Obj_Loc 6 событий, - 516
19 OldRC_Rerun 5 Ord2_Obj_Loc 7 произнес - 781
