4 practice 1 - 0 ќто - 1140
4 practice 1 - 1 предложение - 766
4 practice 1 - 2 служит - 703
4 practice 1 - 3 длЯ - 625
4 practice 1 - 4 практики - 813
4 practice 1 - 5 и - 484
4 practice 1 - 6 позволит - 609
4 practice 1 - 7 ‚ам - 469
4 practice 1 - 8 ознакомитьсЯ - 391
4 practice 1 - 9 с - 469
4 practice 1 - 10 экспериментом. - 796
4 practice 2 - 0 ќто - 562
4 practice 2 - 1 предложение - 484
4 practice 2 - 2 тоже - 516
4 practice 2 - 3 ЯвлЯетсЯ - 516
4 practice 2 - 4 частью - 531
4 practice 2 - 5 практики - 516
4 practice 2 - 6 и - 515
4 practice 2 - 7 после - 641
4 practice 2 - 8 него - 890
4 practice 2 - 9 ‚ы - 578
4 practice 2 - 10 увидите - 531
4 practice 2 - 11 предложение-вопрос. - 1969
4 practice 2 - ? Y 1 3031
4 practice 3 - 0 ‘ейчас - 500
4 practice 3 - 1 ‚ы - 391
4 practice 3 - 2 увидите - 391
4 practice 3 - 3 что - 375
4 practice 3 - 4 произойдет, - 406
4 practice 3 - 5 если - 391
4 practice 3 - 6 ‚ы - 484
4 practice 3 - 7 неправильно - 437
4 practice 3 - 8 ответите - 454
4 practice 3 - 9 на - 406
4 practice 3 - 10 вопрос. - 515
4 practice 3 - ? N 0 1954
4 practice 4 - 0 Њолодой - 438
4 practice 4 - 1 человек - 468
4 practice 4 - 2 провел - 375
4 practice 4 - 3 весь - 422
4 practice 4 - 4 вечер - 391
4 practice 4 - 5 в - 406
4 practice 4 - 6 баре - 391
4 practice 4 - 7 со - 406
4 practice 4 - 8 своим - 375
4 practice 4 - 9 старым - 422
4 practice 4 - 10 другом - 453
4 practice 4 - 11 из - 500
4 practice 4 - 12 Ђнглии. - 1328
4 practice 4 - ? Y 0 5797
4 practice 5 - 0 Њестный - 500
4 practice 5 - 1 хулиган - 500
4 practice 5 - 2 разбил - 625
4 practice 5 - 3 вчера - 594
4 practice 5 - 4 витрину - 859
4 practice 5 - 5 магазина - 1938
4 practice 5 - 6 и - 594
4 practice 5 - 7 пару - 562
4 practice 5 - 8 фонарей - 2625
4 practice 5 - 9 на - 610
4 practice 5 - 10 улице. - 1125
4 practice 5 - ? Y 1 4922
4 filler 34 - 0 ахматист - 484
4 filler 34 - 1 сделал - 578
4 filler 34 - 2 ошибочный - 578
4 filler 34 - 3 ход - 969
4 filler 34 - 4 и - 516
4 filler 34 - 5 тут_же - 953
4 filler 34 - 6 осознал - 484
4 filler 34 - 7 свой - 750
4 filler 34 - 8 промах. - 703
4 filler 34 - ? Y 0 8563
4 ExtrapRus 10 VP_nonloc 0 “читель - 484
4 ExtrapRus 10 VP_nonloc 1 говорил - 563
4 ExtrapRus 10 VP_nonloc 2 с_руководительницей - 2015
4 ExtrapRus 10 VP_nonloc 3 о_факультативе, - 2750
4 ExtrapRus 10 VP_nonloc 4 котораЯ - 516
4 ExtrapRus 10 VP_nonloc 5 была_довольна - 953
4 ExtrapRus 10 VP_nonloc 6 учениками - 891
4 ExtrapRus 10 VP_nonloc 7 шестого - 578
4 ExtrapRus 10 VP_nonloc 8 класса. - 2750
4 ExtrapRus 10 VP_nonloc ? N 0 6812
4 filler 7 - 0 ќкономист - 844
4 filler 7 - 1 заключил, - 1172
4 filler 7 - 2 что - 1047
4 filler 7 - 3 состоЯние - 594
4 filler 7 - 4 рынка - 875
4 filler 7 - 5 должно - 547
4 filler 7 - 6 скоро - 562
4 filler 7 - 7 улучшитьсЯ. - 813
4 filler 7 - ? N 1 3390
4 OldRC_Rerun 28 Ord2_Obj_Loc 0 Џловец, - 812
4 OldRC_Rerun 28 Ord2_Obj_Loc 1 которого - 594
4 OldRC_Rerun 28 Ord2_Obj_Loc 2 испугал - 453
4 OldRC_Rerun 28 Ord2_Obj_Loc 3 нырЯльщик - 891
4 OldRC_Rerun 28 Ord2_Obj_Loc 4 в - 531
4 OldRC_Rerun 28 Ord2_Obj_Loc 5 большом - 734
4 OldRC_Rerun 28 Ord2_Obj_Loc 6 бассейне, - 3704
4 OldRC_Rerun 28 Ord2_Obj_Loc 7 сделал - 484
4 OldRC_Rerun 28 Ord2_Obj_Loc 8 движение - 516
4 OldRC_Rerun 28 Ord2_Obj_Loc 9 в - 562
4 OldRC_Rerun 28 Ord2_Obj_Loc 10 сторону. - 2094
4 OldRC_Rerun 28 Ord2_Obj_Loc ? N 1 10984
4 filler 6 - 0 Џока - 531
4 filler 6 - 1 археолог - 609
4 filler 6 - 2 находилсЯ - 656
4 filler 6 - 3 на - 422
4 filler 6 - 4 раскопках - 391
4 filler 6 - 5 в - 765
4 filler 6 - 6 Ђфрике, - 2375
4 filler 6 - 7 антрополог - 422
4 filler 6 - 8 работал - 656
4 filler 6 - 9 над - 391
4 filler 6 - 10 теорией. - 891
4 filler 6 - ? N 1 3687
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 0 •удожник, - 718
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 1 который - 453
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 2 коллекционера - 1860
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 3 утомил - 2156
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 4 во - 406
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 5 времЯ - 609
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 6 беседы, - 3750
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 7 свернул - 735
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 8 холст - 4156
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 9 с - 922
4 OldRC_Rerun 7 Ord1_Subj_Nonloc 10 портретом. - 703
4 OldRC_Rerun 7 Ord1_Subj_Nonloc ? Y 1 3484
4 filler 1 - 0 Љогда - 515
4 filler 1 - 1 часовщик - 438
4 filler 1 - 2 закончил - 750
4 filler 1 - 3 починку - 937
4 filler 1 - 4 дорогих - 329
4 filler 1 - 5 часов, - 1046
4 filler 1 - 6 его - 422
4 filler 1 - 7 жена - 344
4 filler 1 - 8 позвонила - 1203
4 filler 1 - 9 насчет - 437
4 filler 1 - 10 планов - 359
4 filler 1 - 11 на - 438
4 filler 1 - 12 ужин. - 1390
4 filler 1 - ? N 1 2547
4 ExtrapRus 5 NP_loc 0 ‘осед - 328
4 ExtrapRus 5 NP_loc 1 пожаловалсЯ - 391
4 ExtrapRus 5 NP_loc 2 владельцу - 578
4 ExtrapRus 5 NP_loc 3 собаки, - 594
4 ExtrapRus 5 NP_loc 4 котораЯ - 1109
4 ExtrapRus 5 NP_loc 5 лаЯла - 438
4 ExtrapRus 5 NP_loc 6 часто - 484
4 ExtrapRus 5 NP_loc 7 по - 422
4 ExtrapRus 5 NP_loc 8 ночам. - 1406
4 ExtrapRus 5 NP_loc ? N 1 3719
4 filler 27 - 0 Ћпытный - 531
4 filler 27 - 1 ортопед - 906
4 filler 27 - 2 предложил - 938
4 filler 27 - 3 свои - 781
4 filler 27 - 4 услуги - 1359
4 filler 27 - 5 профессиональному - 500
4 filler 27 - 6 хоккеисту - 1750
4 filler 27 - 7 после - 407
4 filler 27 - 8 спинной - 1375
4 filler 27 - 9 травмы. - 953
